,Player,Season,MIPFlag,Age,Pos,G,MP,MP_per_game,FG,FT,FG_Perc,3P_Perc,eFG_Perc,FT_Perc,TRB,AST,STL,BLK,PS_per_game,USG_Perc,year_no
8188,Jason Williams,2005,0.0,30,6,-12.0,-78.0,4.300000000000002,0.7999999999999998,0.2999999999999998,0.029000000000000026,0.048000000000000036,0.03500000000000003,0.07499999999999996,0.7,-0.6999999999999993,-0.20000000000000007,0.0,2.200000000000001,-1.3000000000000007,8.0
8703,Jason Williams,2006,0.0,31,6,2.0,-9.0,-1.1999999999999993,-0.6000000000000001,0.10000000000000007,-0.029000000000000026,-0.03300000000000008,-0.030000000000000027,0.04599999999999993,-0.10000000000000007,0.39999999999999947,0.09999999999999998,-0.1,-1.4000000000000004,-0.3000000000000007,9.0
9285,Jason Williams,2007,0.0,32,6,6.0,21.0,-2.5,-0.7999999999999998,-0.5,-0.02899999999999997,0.014000000000000012,-0.02899999999999997,-0.04999999999999993,-0.3999999999999999,-0.7000000000000002,0.2,0.1,-2.1,-1.1999999999999993,10.0
10457,Jason Williams,2009,0.0,34,6,15.0,-183.0,-7.300000000000002,-0.8000000000000003,-0.6,0.06,0.027000000000000024,0.07,-0.1070000000000001,-0.3999999999999999,-0.9999999999999996,-0.6,-0.1,-2.8000000000000007,-2.5,11.0
11072,Jason Williams,2010,0.0,35,6,-55.0,-1408.0,-9.9,-1.4999999999999998,-0.4,-0.11600000000000005,-0.117,-0.13900000000000007,-0.7559999999999999,-0.3999999999999999,-1.7000000000000002,-0.2,0.0,-4.0,-1.3000000000000007,12.0
4938,Shammond Williams,1999,0.0,24,6,41.0,513.0,10.0,2.0,-0.7,0.373,0.29600000000000004,0.4270000000000001,-0.10299999999999998,1.2,1.3,0.4,0.0,3.7,-8.0,2.0
5474,Shammond Williams,2000,0.0,25,6,26.0,721.0,5.899999999999999,0.2999999999999998,0.3999999999999999,0.06499999999999995,0.16299999999999992,0.09299999999999996,0.228,0.7,0.9999999999999998,0.0,0.1,1.5999999999999996,-6.600000000000001,3.0
5977,Shammond Williams,2001,0.0,26,12,-19.0,-635.0,-5.799999999999999,-0.6999999999999997,-0.6,-0.01799999999999996,-0.08599999999999998,-0.02799999999999997,-0.07999999999999996,-0.5999999999999999,-1.1,0.0,-0.1,-2.3999999999999995,1.0,4.0
6457,Shammond Williams,2002,0.0,27,6,28.0,1278.0,12.000000000000002,1.2999999999999998,0.4,-0.026000000000000027,-0.01699999999999996,-0.018000000000000068,-0.030000000000000027,0.9000000000000001,1.7,0.6,0.1,3.6,-1.0,5.0
7043,Shammond Williams,2003,0.0,28,14,-25.0,-1118.0,-9.7,-1.2999999999999998,0.0,-0.018999999999999958,-0.05600000000000005,-0.033999999999999975,0.114,-1.1,-1.1999999999999995,-0.30000000000000004,-0.1,-3.2,0.20000000000000284,6.0
8709,Shammond Williams,2006,0.0,31,6,-23.0,-418.0,-2.9000000000000004,-0.4000000000000001,-0.9,0.03200000000000003,0.10000000000000003,0.08300000000000002,-0.212,0.2,-1.2000000000000002,-0.29999999999999993,0.0,-1.6999999999999995,-4.900000000000002,7.0
4958,Rafer Alston,2000,0.0,24,6,10.0,-73.0,-5.6000000000000005,-0.2,0.1,0.07300000000000006,0.05300000000000002,0.10500000000000004,-0.05799999999999994,-0.09999999999999998,-0.8,0.0,0.0,-0.10000000000000007,1.6999999999999993,2.0
5495,Rafer Alston,2001,0.0,25,6,13.0,312.0,4.2,0.5,0.2,-0.01100000000000001,0.113,0.01100000000000001,-0.07100000000000006,0.5999999999999999,1.1,0.2,0.0,1.4,1.8000000000000007,3.0
5994,Rafer Alston,2002,0.0,26,6,-3.0,380.0,8.899999999999997,1.7,0.4,0.06899999999999995,0.012000000000000009,0.07499999999999996,0.06400000000000006,0.8999999999999999,1.1999999999999995,0.20000000000000007,0.3,4.3,1.6999999999999993,4.0
6475,Rafer Alston,2003,0.0,27,6,35.0,1601.0,10.6,0.5,0.5,-0.03899999999999998,-0.02100000000000002,-0.009999999999999952,0.08399999999999996,0.5,0.4000000000000004,0.5999999999999999,-0.09999999999999998,2.3999999999999995,-3.3999999999999986,5.0
7062,Rafer Alston,2004,0.0,28,6,-2.0,136.0,2.5,1.5,1.1,0.03799999999999998,-0.013999999999999957,0.003999999999999948,-0.029000000000000026,0.7000000000000002,1.9000000000000004,0.10000000000000007,-0.1,4.0,3.899999999999999,6.0
7645,Rafer Alston,2005,0.0,29,6,-17.0,-286.0,4.600000000000001,-0.5999999999999996,-0.7999999999999998,-0.034999999999999976,-0.030000000000000027,-0.035999999999999976,-0.04799999999999993,0.5,0.2999999999999998,0.10000000000000007,0.1,-2.1,-2.3999999999999986,7.0
8210,Rafer Alston,2006,0.0,30,6,19.0,609.0,-1.5,0.2999999999999998,0.0,-0.0040000000000000036,0.035999999999999976,0.020999999999999963,0.04200000000000004,-0.6000000000000001,-1.2999999999999998,0.0,-0.1,1.200000000000001,0.5999999999999979,8.0
8733,Rafer Alston,2007,0.0,31,6,-8.0,-514.0,-3.0,0.20000000000000015,-0.30000000000000004,0.018999999999999958,-0.011999999999999957,0.0010000000000000564,-0.019000000000000128,0.10000000000000007,-0.10000000000000052,-0.30000000000000004,0.1,-0.20000000000000107,1.3000000000000007,9.0
9328,Rafer Alston,2008,0.0,32,6,3.0,-79.0,-2.3000000000000007,-0.8000000000000007,0.7,-0.00899999999999995,-0.013000000000000069,-0.017000000000000067,0.03500000000000003,-0.6000000000000001,0.0,0.09999999999999988,-0.1,-1.4000000000000004,-0.8000000000000007,10.0
9903,Rafer Alston,2009,0.0,33,6,-25.0,-1026.0,-4.5,-1.0999999999999996,-0.8999999999999999,-0.03700000000000003,0.007000000000000006,-0.04099999999999998,-0.02200000000000002,-0.3999999999999999,-1.9,-0.3999999999999999,0.1,-3.5,-1.099999999999998,11.0
4966,Chucky Atkins,2000,0.0,26,6,-1.0,737.0,9.4,0.9000000000000004,-0.09999999999999988,-0.025000000000000026,0.007000000000000062,0.0009999999999999454,-0.03700000000000003,0.6000000000000001,0.39999999999999947,0.20000000000000007,0.1,2.5,-3.1000000000000014,2.0
5511,Chucky Atkins,2001,0.0,27,6,-2.0,-78.0,-0.3000000000000007,0.0,0.0,0.06700000000000006,0.053999999999999986,0.08999999999999997,0.0,-0.10000000000000007,-0.7999999999999998,0.09999999999999998,0.0,0.09999999999999963,-1.1999999999999993,3.0
6007,Chucky Atkins,2002,0.0,28,6,-14.0,-887.0,-7.399999999999999,-2.1,-0.5000000000000001,-0.10500000000000004,-0.05600000000000005,-0.09899999999999998,0.12399999999999987,-0.5,-0.5999999999999996,-0.5,0.0,-5.0,-0.6000000000000014,4.0
6489,Chucky Atkins,2003,0.0,29,6,-1.0,146.0,2.6000000000000014,0.3999999999999999,0.5000000000000001,0.03600000000000003,-0.018999999999999958,0.026000000000000027,-0.06299999999999993,0.0,0.7999999999999998,0.29999999999999993,-0.1,1.3000000000000007,-0.8999999999999986,5.0
7081,Chucky Atkins,2004,0.0,30,6,18.0,1359.0,11.299999999999995,1.7000000000000002,0.8999999999999999,0.02899999999999997,0.05099999999999999,0.04300000000000004,0.04999999999999993,0.8999999999999999,0.9000000000000004,0.20000000000000007,0.0,5.199999999999998,-0.6000000000000014,6.0
7663,Chucky Atkins,2005,0.0,31,8,-11.0,-1190.0,-11.299999999999995,-1.5,-0.2,-0.03200000000000003,-0.03300000000000003,-0.04400000000000004,-0.012000000000000009,-0.7,-1.6000000000000003,-0.30000000000000004,0.0,-4.1,2.3000000000000007,7.0
8223,Chucky Atkins,2006,0.0,32,6,4.0,351.0,3.3999999999999986,0.8999999999999995,1.6,0.040000000000000036,0.025000000000000026,0.03600000000000003,0.019000000000000128,0.2,1.7999999999999998,0.09999999999999998,0.1,3.6999999999999993,1.1999999999999993,8.0
8746,Chucky Atkins,2007,0.0,33,12,-51.0,-1712.0,-12.8,-2.3,-3.2,-0.09000000000000002,-0.063,-0.068,-0.3660000000000001,-0.5999999999999999,-2.6,-0.29999999999999993,-0.1,-8.5,-5.0,9.0
9340,Chucky Atkins,2008,0.0,34,6,9.0,60.0,-2.1999999999999997,-0.8,0.3,-0.04299999999999998,-0.052999999999999985,-0.07999999999999996,0.494,-0.6000000000000001,-0.2,-0.10000000000000003,0.1,-1.7000000000000002,-0.9999999999999982,10.0
9921,Chucky Atkins,2009,0.0,35,6,7.0,232.0,3.6000000000000014,0.3999999999999999,0.09999999999999998,0.062,0.03799999999999998,0.06599999999999995,-0.012000000000000009,0.0,0.4999999999999998,0.10000000000000003,-0.1,1.0,-1.0,11.0
4969,William Avery,2000,0.0,21,6,-4.0,-21.0,0.20000000000000107,0.09999999999999998,0.09999999999999998,0.07300000000000001,-0.015000000000000013,0.07899999999999996,0.111,-0.2,-0.10000000000000007,0.0,0.1,0.19999999999999973,-2.3000000000000007,2.0
5514,William Avery,2001,0.0,22,6,-27.0,-205.0,0.7999999999999989,-0.09999999999999998,0.0,-0.09300000000000004,-0.1,-0.11599999999999995,-0.09399999999999996,0.4,-0.09999999999999988,0.09999999999999998,-0.1,-0.2999999999999998,0.6000000000000014,3.0
4978,Jonathan Bender,2000,0.0,20,9,35.0,444.0,4.299999999999999,0.10000000000000007,0.10000000000000007,0.026000000000000027,0.10100000000000003,0.041000000000000036,0.06799999999999995,0.4,0.4,0.1,0.3,0.5999999999999996,-9.6,2.0
5528,Jonathan Bender,2001,0.0,21,9,19.0,1073.0,11.400000000000002,1.4,1.0,0.07500000000000001,0.09199999999999996,0.09499999999999996,0.038000000000000034,1.8,0.30000000000000004,0.1,0.09999999999999998,4.1000000000000005,-3.5,3.0
6020,Jonathan Bender,2002,0.0,22,9,-32.0,-828.0,-3.3000000000000007,-0.10000000000000007,-0.5,0.01100000000000001,-0.0020000000000000018,-0.0010000000000000009,-0.058999999999999934,-0.20000000000000015,0.09999999999999998,0.0,0.6,-0.8000000000000007,0.8999999999999986,4.0
6514,Jonathan Bender,2003,0.0,23,9,-25.0,-548.0,-4.9,0.0,0.5999999999999999,0.031000000000000024,0.05099999999999999,0.03600000000000003,0.11599999999999988,-1.0,-0.5,0.0,-0.7,0.4000000000000004,9.400000000000002,5.0
7103,Jonathan Bender,2004,0.0,24,9,-14.0,-178.0,0.4000000000000004,-0.10000000000000007,-1.5,-0.07200000000000001,-0.209,-0.10100000000000003,-0.33,0.10000000000000007,0.2,-0.1,-0.2,-1.9000000000000004,-0.6999999999999993,6.0
7691,Jonathan Bender,2005,0.0,25,9,-5.0,-72.0,-2.8000000000000007,-0.2999999999999998,0.6,0.4,-0.2,0.3870000000000001,0.5,0.0,0.4,-0.1,0.2,-0.09999999999999963,-14.1,7.0
9944,Jonathan Bender,2009,0.0,29,9,23.0,271.0,1.1999999999999993,-0.3999999999999999,0.0,-0.4,0.359,-0.3300000000000001,-0.07700000000000007,0.10000000000000007,-0.4,0.1,0.2,-0.2999999999999998,8.600000000000001,8.0
4991,Calvin Booth,2000,0.0,24,0,44.0,790.0,4.0,0.7000000000000002,0.09999999999999998,0.12800000000000006,0.0,0.12800000000000006,-0.03500000000000003,1.6,0.20000000000000007,0.2,0.7,1.5,-1.6999999999999993,2.0
5537,Calvin Booth,2001,0.0,25,0,-40.0,-654.0,1.6000000000000014,0.09999999999999963,0.5,-0.04899999999999999,0.0,-0.04899999999999999,0.2789999999999999,-0.8999999999999999,0.30000000000000004,-0.09999999999999998,-1.1,0.9000000000000004,1.8000000000000007,3.0
6029,Calvin Booth,2002,0.0,26,0,32.0,296.0,-6.400000000000002,-1.1999999999999995,-0.8,0.010000000000000007,0.0,0.010000000000000007,-0.235,-1.3000000000000005,-0.8,-0.2,-0.20000000000000007,-3.3000000000000003,-4.900000000000002,4.0
6524,Calvin Booth,2003,0.0,27,0,24.0,631.0,4.800000000000002,0.7999999999999998,0.4000000000000001,0.02899999999999997,0.0,0.02899999999999997,0.07499999999999996,1.6,0.10000000000000003,0.0,0.7,2.0000000000000004,1.200000000000001,5.0
7113,Calvin Booth,2004,0.0,28,0,-20.0,-755.0,-8.2,-0.8999999999999999,-0.6000000000000001,-0.012000000000000066,0.0,-0.012000000000000066,0.015000000000000013,-1.7999999999999998,-0.2,0.09999999999999998,-0.8999999999999999,-2.5000000000000004,-0.5999999999999996,6.0
7705,Calvin Booth,2005,0.0,29,0,-18.0,-201.0,-1.200000000000001,-0.4,-0.3,-0.02799999999999997,0.5,-0.01799999999999996,-0.2569999999999999,-0.5,0.2,0.0,-0.2,-1.0,-3.3000000000000007,7.0
8255,Calvin Booth,2006,0.0,30,0,11.0,130.0,1.0,0.09999999999999998,-0.1,0.043999999999999984,0.0,0.041000000000000036,0.04399999999999993,0.2,0.0,-0.2,0.4,0.20000000000000015,-1.3000000000000007,8.0
8778,Calvin Booth,2007,0.0,31,0,-13.0,-176.0,-2.0,-0.4,0.1,-0.13699999999999998,-0.5,-0.14400000000000007,0.0,-0.6000000000000001,-0.10000000000000003,0.1,-0.09999999999999998,-0.8,-1.3999999999999997,9.0
9380,Calvin Booth,2008,0.0,32,0,-23.0,-148.0,0.4000000000000004,0.3,0.6000000000000001,0.16700000000000004,0.0,0.16700000000000004,0.15000000000000002,0.2,-0.3,-0.1,-0.3,1.2,3.8,10.0
4994,Cal Bowdler,2000,0.0,23,9,-2.0,-48.0,-0.6999999999999993,0.09999999999999988,0.30000000000000004,0.039000000000000035,0.2,0.04299999999999998,0.19299999999999995,0.0,-0.2,-0.09999999999999998,0.3,0.5,1.0,2.0
5539,Cal Bowdler,2001,0.0,24,3,8.0,210.0,2.8000000000000007,0.0,0.0,-0.114,0.0,-0.116,0.0050000000000000044,0.30000000000000004,0.1,0.09999999999999998,-0.2,-0.10000000000000007,-1.0999999999999996,3.0
4996,Ryan Bowen,2000,0.0,25,9,5.0,107.0,0.8999999999999986,0.4999999999999999,-0.2,0.1630000000000001,0.253,0.17199999999999993,-0.10300000000000008,-0.20000000000000015,0.09999999999999998,-0.20000000000000007,-0.09999999999999998,0.8999999999999999,0.5999999999999996,2.0
5541,Ryan Bowen,2001,0.0,26,9,18.0,990.0,10.3,0.6000000000000001,0.4,-0.07700000000000007,-0.281,-0.08899999999999998,0.136,2.0,0.2,0.4,0.3,1.5000000000000004,-1.6999999999999993,3.0
6033,Ryan Bowen,2002,0.0,27,12,-13.0,-690.0,-6.399999999999999,-0.3999999999999999,-0.5,0.013000000000000069,0.203,0.017000000000000067,-0.09099999999999996,-1.5,0.20000000000000007,0.0,0.0,-1.3000000000000005,1.1999999999999993,4.0
6530,Ryan Bowen,2003,0.0,28,3,-10.0,-604.0,-8.600000000000001,-1.3,-0.2,-0.15200000000000002,-0.28600000000000003,-0.15700000000000006,0.17399999999999993,-0.8,-0.6000000000000001,-0.7,-0.2,-2.7,-4.3,5.0
7120,Ryan Bowen,2004,0.0,29,9,14.0,212.0,1.6999999999999993,0.4,0.0,0.08299999999999996,0.5,0.09700000000000003,-0.16599999999999993,-0.5,0.0,0.0,-0.2,0.7999999999999999,2.7,6.0
7709,Ryan Bowen,2005,0.0,30,9,2.0,48.0,0.4000000000000004,-0.2,0.0,-0.125,-0.364,-0.12700000000000006,0.11899999999999987,0.10000000000000007,0.10000000000000003,0.0,0.0,-0.3999999999999999,0.5999999999999996,7.0
8782,Ryan Bowen,2007,0.0,32,9,-15.0,8.0,2.9000000000000004,0.4,0.09999999999999998,0.192,-0.136,0.18,-0.2339999999999999,0.5999999999999999,0.09999999999999998,0.3,0.1,0.9000000000000001,-1.5,8.0
9386,Ryan Bowen,2008,0.0,33,9,-32.0,-441.0,-2.1,0.09999999999999998,-0.2,0.08899999999999998,0.0,0.08899999999999998,0.04799999999999993,-0.7999999999999998,-0.09999999999999998,0.09999999999999998,0.0,0.0,0.9000000000000004,9.0
9959,Ryan Bowen,2009,0.0,34,9,-20.0,-211.0,-2.4000000000000004,0.0,1.9,0.421,0.0,0.421,0.4,0.8999999999999999,-0.4,0.30000000000000004,-0.2,1.7999999999999998,0.5999999999999996,10.0
4997,Ira Bowman,2000,0.0,27,6,-8.0,-1.0,4.5,-0.2,-0.1,-1.0,0.0,-1.0,-0.5,0.5,2.2,-0.1,0.0,-0.5,-1.4000000000000004,2.0
5542,Ira Bowman,2001,0.0,28,12,0.0,10.0,3.3999999999999995,1.7,0.0,0.7140000000000001,0.0,0.7140000000000001,0.0,-0.4,-2.0,0.7,0.0,3.3,4.0,3.0
5000,Elton Brand,2000,0.0,21,3,-7.0,-93.0,2.299999999999997,0.0,0.0,-0.0060000000000000045,0.0,-0.0060000000000000045,0.02299999999999991,0.09999999999999963,1.3000000000000005,0.2,0.0,0.0,-0.6999999999999993,2.0
5546,Elton Brand,2001,0.0,22,3,6.0,114.0,-1.5,-1.0999999999999996,0.4000000000000004,0.05099999999999999,0.0,0.05099999999999999,0.03400000000000003,1.5,-0.8000000000000003,0.0,0.3999999999999999,-1.900000000000002,-5.199999999999998,3.0
6037,Elton Brand,2002,0.0,23,3,-18.0,-566.0,1.8000000000000045,0.5999999999999996,-1.0000000000000004,-0.025000000000000026,0.0,-0.025000000000000026,-0.05699999999999994,-0.2999999999999989,0.10000000000000007,0.10000000000000007,0.5,0.3000000000000007,1.2999999999999972,4.0
6539,Elton Brand,2003,0.0,24,3,7.0,216.0,-0.8999999999999986,-0.2999999999999998,2.1,-0.009000000000000008,0.0,-0.009000000000000008,0.08799999999999998,-1.0,0.7999999999999998,-0.20000000000000007,-0.2999999999999998,1.5,1.0,5.0
7128,Elton Brand,2004,0.0,25,3,12.0,331.0,-1.7000000000000028,0.7999999999999998,-1.5,0.010000000000000007,0.0,0.010000000000000007,-0.02100000000000002,-0.8000000000000007,-0.6999999999999997,-0.09999999999999998,-0.10000000000000007,0.0,2.0,6.0
7712,Elton Brand,2005,0.0,26,3,-2.0,98.0,2.200000000000003,1.7999999999999998,1.0999999999999996,0.024000000000000018,0.333,0.024000000000000018,0.02300000000000002,0.5,0.0,0.2,0.3999999999999999,4.699999999999998,2.3000000000000007,7.0
8263,Elton Brand,2006,0.0,27,3,1.0,-22.0,-0.7000000000000028,-1.5,-1.1999999999999993,0.0059999999999998934,0.667,0.0059999999999998934,-0.014000000000000123,-0.6999999999999993,0.2999999999999998,0.0,-0.2999999999999998,-4.199999999999998,-3.3999999999999986,8.0
8784,Elton Brand,2007,0.0,28,3,-72.0,-2803.0,-4.200000000000003,-1.5999999999999996,0.1999999999999993,-0.0769999999999999,-1.0,-0.0769999999999999,0.02600000000000013,-1.3000000000000007,-0.8999999999999999,-0.6,-0.3000000000000003,-2.8999999999999986,1.1999999999999993,9.0
9387,Elton Brand,2008,0.0,29,3,21.0,646.0,-2.599999999999998,-0.9000000000000004,-2.1,-0.009000000000000008,0.0,-0.009000000000000008,-0.1110000000000001,0.8000000000000007,-0.7,0.2,-0.2999999999999998,-3.8000000000000007,-1.6999999999999993,10.0
9961,Elton Brand,2009,0.0,30,3,47.0,1377.0,-1.5,-0.1999999999999993,-0.20000000000000015,0.032999999999999974,0.0,0.032999999999999974,0.06200000000000005,-2.700000000000001,0.09999999999999988,0.5000000000000001,-0.5,-0.7000000000000011,-2.1000000000000014,11.0
10559,Elton Brand,2010,0.0,31,3,5.0,512.0,4.500000000000004,0.7999999999999998,0.3000000000000003,0.03200000000000003,0.0,0.03200000000000003,0.04200000000000004,2.200000000000001,0.10000000000000007,0.0,0.2,1.9000000000000004,-2.0,12.0
11160,Elton Brand,2011,0.0,32,0,-21.0,-1077.0,-5.800000000000003,-1.4000000000000004,-1.2000000000000002,-0.018000000000000016,0.0,-0.018000000000000016,-0.047000000000000035,-1.1000000000000003,0.10000000000000007,-0.10000000000000007,0.30000000000000004,-4.0,-0.8000000000000007,13.0
11717,Elton Brand,2012,0.0,33,0,12.0,-205.0,-7.699999999999998,-1.6999999999999995,-0.4999999999999999,-0.02100000000000002,0.0,-0.02100000000000002,-0.02300000000000002,-1.2000000000000002,-0.6000000000000001,-0.30000000000000004,-0.30000000000000004,-3.8,-1.6999999999999993,14.0
12302,Elton Brand,2013,0.0,34,0,1.0,-113.0,-1.8000000000000007,-0.6000000000000001,-0.09999999999999998,0.06600000000000006,0.0,0.06600000000000006,-0.060999999999999936,-1.0999999999999996,0.0,-0.2,-0.10000000000000007,-1.5,-3.299999999999999,15.0
12904,Elton Brand,2014,0.0,35,0,-37.0,-928.0,-5.899999999999999,-1.3,-0.5,-0.09700000000000003,0.0,-0.09700000000000003,-0.127,-2.1000000000000005,-0.4,0.0,-0.5,-3.0,-2.3000000000000007,16.0
13548,Elton Brand,2015,0.0,36,0,-19.0,-261.0,-0.3000000000000007,0.6000000000000001,0.2,-0.01100000000000001,0.0,-0.01100000000000001,0.36700000000000005,0.9000000000000004,0.5000000000000001,0.0,-0.2,1.3999999999999997,5.299999999999999,17.0
5013,Greg Buckner,2000,0.0,24,12,-11.0,-103.0,3.0,0.0,0.7000000000000001,-0.03800000000000009,-0.09899999999999998,-0.05500000000000005,0.04500000000000004,0.6000000000000001,0.2,0.09999999999999998,-0.2,0.5,-0.09999999999999963,2.0
5562,Greg Buckner,2001,0.0,25,12,7.0,65.0,-2.099999999999998,0.10000000000000007,-0.7000000000000001,0.08700000000000008,0.02699999999999997,0.09499999999999996,-0.038000000000000034,-0.3000000000000003,-0.2,-0.20000000000000007,0.2,-0.4000000000000004,-1.299999999999999,3.0
6056,Greg Buckner,2002,0.0,26,12,31.0,629.0,0.09999999999999787,0.10000000000000007,0.0,-0.06,-0.03999999999999998,-0.05399999999999994,0.1120000000000001,-1.0,0.2,0.30000000000000004,-0.2,0.20000000000000015,1.8999999999999984,4.0
6557,Greg Buckner,2003,0.0,27,12,-22.0,-811.0,-6.899999999999999,-1.3,-0.5,-0.08800000000000002,0.0,-0.07299999999999995,-0.06100000000000005,-1.0,-0.5,-0.6,-0.1,-2.9,0.10000000000000142,5.0
7139,Greg Buckner,2004,0.0,28,12,17.0,819.0,8.399999999999999,1.1,0.5,0.15100000000000002,0.132,0.19799999999999995,0.03700000000000003,1.1,1.1,0.7000000000000001,0.0,3.1,-3.4000000000000004,6.0
7721,Greg Buckner,2005,0.0,29,12,3.0,236.0,2.400000000000002,0.20000000000000015,-0.30000000000000004,-0.09400000000000004,-0.05100000000000005,-0.07199999999999995,0.0040000000000000036,-0.10000000000000007,-0.2,0.09999999999999988,0.2,0.5,1.1999999999999993,7.0
8273,Greg Buckner,2006,0.0,30,12,3.0,-386.0,-6.0,-0.8999999999999999,-0.2,-0.02299999999999996,-0.04299999999999998,-0.07200000000000001,0.012000000000000009,-0.7999999999999998,-0.7999999999999999,-0.6,-0.2,-2.7,-0.5999999999999996,8.0
8802,Greg Buckner,2007,0.0,31,12,-45.0,-852.0,-1.3000000000000007,-0.10000000000000007,0.2,-0.026000000000000027,-0.01100000000000001,-0.016000000000000014,0.07000000000000006,0.0,0.4,0.09999999999999998,0.0,0.0,1.5,9.0
9404,Greg Buckner,2008,0.0,32,9,32.0,358.0,-2.9000000000000004,-0.5,-0.3,-0.0010000000000000009,-0.044999999999999984,-0.024000000000000018,-0.06400000000000006,0.0,-0.4,-0.2,0.0,-1.5,-2.4000000000000004,10.0
5015,Rodney Buford,2000,0.0,23,9,13.0,187.0,0.7999999999999989,0.4000000000000001,0.0,0.02100000000000002,0.18000000000000002,0.031000000000000024,0.10099999999999998,0.20000000000000015,-0.2,0.10000000000000003,-0.1,1.0,1.8000000000000007,2.0
5566,Rodney Buford,2001,0.0,24,12,16.0,1196.0,15.900000000000002,1.8999999999999997,0.4,0.0029999999999999467,-0.17800000000000005,-0.016000000000000014,-0.10299999999999998,2.7,0.7000000000000001,0.29999999999999993,0.1,4.1000000000000005,-4.5,3.0
