,Season,Player,Pos,Age,Tm,G,GS,MP_per_game,FG,FGA,FG_Perc,3P,3PA,3P_Perc,2P,2PA,2P_Perc,eFG_Perc,FT,FTA,FT_Perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS_per_game,MP,PER,TS_Perc,3PAr,FTr,ORB_Perc,DRB_Perc,TRB_Perc,AST_Perc,STL_Perc,BLK_Perc,TOV_Perc,USG_Perc,OWS,DWS,WS,WS_per_48,OBPM,DBPM,BPM,VORP
20980,2011,Jordan Hill,C,24,TOT,39,8,14.1,2.1,4.2,0.49700000000000005,0.0,0.1,0.0,2.1,4.2,0.506,0.49700000000000005,0.8,1.2,0.638,1.6,3.2,4.8,0.4,0.4,0.7,0.8,1.8,5.0,551,15.8,0.522,0.018000000000000002,0.285,12.8,26.3,19.5,4.7,1.3,3.6,14.3,17.9,0.5,0.8,1.4,0.11800000000000001,-2.8,0.8,-2.1,0.0
20981,2011,Jordan Hill,C,24,HOU,32,7,14.7,2.1,4.2,0.504,0.0,0.1,0.0,2.1,4.1,0.515,0.504,0.8,1.2,0.6409999999999999,1.5,3.4,4.8,0.4,0.3,0.7,0.8,1.9,5.0,469,15.1,0.529,0.022000000000000002,0.289,11.5,27.0,19.2,4.7,1.0,3.4,13.6,17.1,0.5,0.7,1.1,0.11800000000000001,-2.8,0.6,-2.3,0.0
20982,2011,Jordan Hill,C,24,LAL,7,1,11.7,2.0,4.3,0.467,0.0,0.0,0.0,2.0,4.3,0.467,0.467,0.7,1.1,0.625,2.0,2.4,4.4,0.3,0.7,0.9,1.0,1.6,4.7,82,19.3,0.49200000000000005,0.0,0.267,20.0,22.1,21.1,4.2,3.2,5.3,17.3,22.6,0.0,0.2,0.2,0.12,-2.7,1.9,-0.8,0.0
20983,2011,Kirk Hinrich,SG,31,ATL,48,31,25.8,2.5,6.1,0.414,1.0,2.8,0.34600000000000003,1.6,3.3,0.47200000000000003,0.493,0.5,0.7,0.7809999999999999,0.2,1.9,2.1,2.8,0.8,0.2,1.2,2.1,6.6,1237,9.2,0.511,0.461,0.10800000000000001,1.1,8.5,4.8,16.3,1.6,0.7,15.8,13.9,0.4,1.4,1.8,0.069,-1.4,-0.1,-1.4,0.2
20984,2011,Darington Hobson,SG,24,MIL,5,0,7.8,0.4,2.6,0.154,0.0,1.2,0.0,0.4,1.4,0.28600000000000003,0.154,0.0,0.0,0.0,0.0,0.6,0.6,1.2,0.0,0.0,0.4,0.2,0.8,39,-3.3,0.154,0.462,0.0,0.0,8.7,4.2,20.9,0.0,0.0,13.3,16.9,-0.2,0.0,-0.2,-0.225,-9.9,-4.3,-14.1,-0.1
20985,2011,Jrue Holiday,PG,21,PHI,65,65,33.8,5.5,12.8,0.43200000000000005,1.0,2.6,0.38,4.5,10.2,0.445,0.47100000000000003,1.4,1.8,0.7829999999999999,0.9,2.4,3.3,4.5,1.6,0.3,2.1,2.1,13.5,2196,14.7,0.496,0.205,0.14400000000000002,2.9,7.9,5.4,21.6,2.5,0.6,13.2,21.8,0.9,3.3,4.2,0.092,0.2,0.6,0.9,1.6
20986,2011,Ryan Hollins,C,27,TOT,39,8,13.4,1.2,2.2,0.5479999999999999,0.0,0.0,0.0,1.2,2.2,0.5479999999999999,0.5479999999999999,1.0,1.9,0.52,0.9,1.2,2.1,0.2,0.1,0.4,0.9,2.0,3.4,522,6.9,0.56,0.0,0.893,7.4,10.7,9.0,2.7,0.5,2.5,23.0,13.4,-0.1,0.3,0.2,0.023,-4.6,-0.6,-5.1,-0.4
20987,2011,Ryan Hollins,C,27,CLE,24,7,15.1,1.2,2.3,0.5,0.0,0.0,0.0,1.2,2.3,0.5,0.5,1.4,2.3,0.6,1.0,1.3,2.3,0.3,0.2,0.5,1.0,2.3,3.7,362,7.0,0.555,0.0,0.982,7.6,10.1,8.8,2.6,0.6,2.5,23.0,12.9,0.0,0.1,0.1,0.013000000000000001,-4.4,-0.9,-5.4,-0.3
20988,2011,Ryan Hollins,C,27,BOS,15,1,10.7,1.2,1.9,0.643,0.0,0.0,0.0,1.2,1.9,0.643,0.643,0.4,1.3,0.3,0.6,1.1,1.7,0.2,0.1,0.3,0.7,1.5,2.8,160,6.8,0.5710000000000001,0.0,0.7140000000000001,7.0,12.0,9.6,3.0,0.3,2.4,23.0,14.3,-0.1,0.2,0.1,0.044000000000000004,-5.0,0.3,-4.7,-0.1
20989,2011,Tyler Honeycutt,SF,21,SAC,15,0,5.9,0.5,1.6,0.33299999999999996,0.1,0.2,0.33299999999999996,0.5,1.4,0.33299999999999996,0.354,0.2,0.3,0.6,0.2,0.7,0.9,0.5,0.3,0.2,0.1,0.2,1.3,88,10.4,0.382,0.125,0.20800000000000002,3.6,14.4,8.7,11.5,2.3,2.5,7.1,13.9,0.0,0.1,0.0,0.013000000000000001,-4.3,0.3,-4.0,0.0
20990,2011,Al Horford,C,25,ATL,11,11,31.6,5.2,9.4,0.5529999999999999,0.0,0.1,0.0,5.2,9.3,0.5589999999999999,0.5529999999999999,2.0,2.7,0.733,2.4,4.6,7.0,2.2,0.9,1.3,1.5,1.9,12.4,348,19.0,0.585,0.01,0.29100000000000004,8.8,17.1,13.0,11.7,1.5,3.1,12.1,17.9,0.8,0.6,1.3,0.18,0.5,2.3,2.8,0.4
20991,2011,Dennis Horner,PF,23,NJN,8,0,2.8,0.1,0.5,0.25,0.0,0.1,0.0,0.1,0.4,0.33299999999999996,0.25,0.4,0.5,0.75,0.3,0.4,0.6,0.0,0.0,0.0,0.1,0.1,0.6,22,6.6,0.434,0.25,1.0,10.3,16.3,13.2,0.0,0.0,0.0,14.8,14.1,0.0,0.0,0.0,-0.012,-6.8,-6.7,-13.6,-0.1
20992,2011,Dwight Howard,C,26,ORL,54,54,38.3,7.7,13.4,0.573,0.0,0.1,0.0,7.7,13.3,0.579,0.573,5.2,10.6,0.491,3.7,10.8,14.5,1.9,1.5,2.1,3.2,2.9,20.6,2070,24.2,0.569,0.01,0.7879999999999999,11.0,33.1,21.9,9.8,2.1,4.4,15.2,26.1,3.3,4.4,7.7,0.179,0.1,3.7,3.8,3.0
20993,2011,Josh Howard,SF,31,UTA,43,18,23.0,3.3,8.4,0.39899999999999997,0.2,0.9,0.243,3.1,7.5,0.41700000000000004,0.41100000000000003,1.7,2.3,0.773,0.9,2.8,3.7,1.2,0.7,0.2,1.2,2.1,8.7,991,10.5,0.461,0.102,0.26899999999999996,4.5,13.9,9.2,7.9,1.7,0.8,11.6,20.7,-0.2,0.7,0.5,0.025,-2.6,-0.9,-3.4,-0.4
20994,2011,Juwan Howard,PF,38,MIA,28,0,6.8,0.6,2.0,0.309,0.0,0.0,0.0,0.6,2.0,0.309,0.309,0.3,0.4,0.8,0.6,1.0,1.7,0.4,0.1,0.0,0.7,0.6,1.5,190,3.6,0.354,0.0,0.182,11.8,17.6,14.8,7.8,1.1,0.4,25.2,19.4,-0.6,0.3,-0.3,-0.076,-8.1,-0.8,-8.9,-0.3
21018,2011,Lester Hudson,PG,27,TOT,16,0,20.9,3.9,10.1,0.38299999999999995,1.0,4.0,0.25,2.9,6.1,0.469,0.43200000000000005,2.1,2.6,0.8290000000000001,0.4,2.4,2.9,2.3,0.9,0.2,2.0,1.6,10.9,334,13.9,0.483,0.395,0.253,2.3,13.8,7.8,20.6,2.2,0.7,15.1,28.6,-0.1,0.2,0.1,0.012,-0.4,-2.2,-2.7,-0.1
21019,2011,Lester Hudson,PG,27,CLE,13,0,24.2,4.5,11.6,0.391,1.2,4.7,0.24600000000000002,3.4,6.9,0.489,0.44,2.5,2.9,0.8420000000000001,0.5,3.0,3.5,2.7,1.1,0.2,2.3,2.0,12.7,314,14.7,0.49200000000000005,0.40399999999999997,0.252,2.4,14.7,8.3,21.4,2.3,0.7,15.2,28.3,0.0,0.2,0.2,0.026000000000000002,0.2,-1.8,-1.6,0.0
21020,2011,Lester Hudson,PG,27,MEM,3,0,6.7,1.0,3.7,0.273,0.3,1.0,0.33299999999999996,0.7,2.7,0.25,0.318,0.7,1.0,0.667,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,3.0,20,0.4,0.365,0.273,0.273,0.0,0.0,0.0,8.2,0.0,0.0,14.0,32.4,-0.1,0.0,-0.1,-0.207,-10.2,-9.0,-19.1,-0.1
21021,2011,Larry Hughes,PG,33,ORL,9,0,12.7,0.6,2.4,0.22699999999999998,0.1,0.8,0.14300000000000002,0.4,1.7,0.267,0.25,0.1,0.2,0.5,0.1,0.4,0.6,0.8,0.2,0.0,1.3,1.1,1.3,114,-4.8,0.262,0.318,0.091,1.0,4.1,2.5,9.2,0.9,0.0,34.4,14.3,-0.5,0.0,-0.5,-0.193,-10.2,-1.2,-11.4,-0.3
21022,2011,Kris Humphries,PF,26,NJN,62,62,34.9,5.2,10.8,0.48100000000000004,0.0,0.0,0.0,5.2,10.8,0.48100000000000004,0.48100000000000004,3.4,4.5,0.752,3.8,7.2,11.0,1.5,0.8,1.2,1.9,2.8,13.8,2162,17.9,0.539,0.0,0.414,12.2,24.8,18.3,7.4,1.2,2.6,13.0,19.3,3.6,1.7,5.3,0.11800000000000001,-0.6,0.4,-0.2,1.0
21023,2011,Serge Ibaka,PF,22,OKC,66,66,27.2,4.0,7.4,0.535,0.0,0.0,0.33299999999999996,4.0,7.4,0.536,0.536,1.2,1.8,0.6609999999999999,2.9,4.6,7.5,0.4,0.5,3.7,1.2,2.7,9.1,1792,19.0,0.556,0.006,0.24100000000000002,13.2,18.2,15.9,2.5,1.0,9.8,12.7,15.7,3.0,3.2,6.2,0.16699999999999998,-0.9,3.8,3.0,2.2
21024,2011,Andre Iguodala,SF,28,PHI,62,62,35.6,4.6,10.2,0.45399999999999996,1.2,3.1,0.39399999999999996,3.4,7.1,0.48100000000000004,0.514,2.0,3.2,0.617,0.9,5.2,6.1,5.5,1.7,0.5,1.9,1.5,12.4,2209,17.6,0.537,0.305,0.31,2.8,16.4,9.6,23.7,2.6,1.0,13.8,17.7,3.1,4.2,7.3,0.158,1.7,2.7,4.4,3.6
21025,2011,Ersan Ilyasova,PF,24,MIL,60,41,27.6,4.9,10.0,0.49200000000000005,0.9,1.9,0.455,4.1,8.1,0.501,0.535,2.4,3.1,0.7809999999999999,3.3,5.6,8.8,1.2,0.7,0.7,1.3,2.2,13.0,1655,20.5,0.5770000000000001,0.188,0.307,12.7,22.8,17.6,7.0,1.3,2.0,10.1,20.1,4.4,2.0,6.4,0.185,2.2,-0.2,2.0,1.7
21026,2011,Kyrie Irving,PG,19,CLE,51,51,30.5,6.9,14.6,0.469,1.4,3.6,0.39899999999999997,5.4,11.1,0.491,0.517,3.4,3.8,0.872,0.9,2.9,3.7,5.4,1.1,0.4,3.1,2.2,18.5,1558,21.4,0.5660000000000001,0.245,0.262,3.1,11.2,7.0,36.5,1.8,1.0,16.1,28.7,3.4,0.6,4.1,0.125,4.9,-1.7,3.3,2.1
21027,2011,Royal Ivey,SG,30,OKC,34,0,10.4,0.8,2.1,0.35600000000000004,0.5,1.6,0.34,0.2,0.6,0.4,0.479,0.0,0.2,0.125,0.0,0.7,0.7,0.3,0.4,0.0,0.3,1.1,2.1,354,4.7,0.46399999999999997,0.726,0.11,0.3,6.9,3.9,4.1,2.0,0.0,10.5,10.9,-0.1,0.3,0.2,0.025,-1.9,-1.2,-3.1,-0.1
21028,2011,Jarrett Jack,PG,28,NOH,45,39,34.0,5.9,13.0,0.456,0.9,2.5,0.348,5.0,10.5,0.48200000000000004,0.49,2.9,3.3,0.872,0.5,3.4,3.9,6.3,0.7,0.2,2.4,2.1,15.6,1530,17.9,0.54,0.192,0.254,1.8,11.7,6.8,34.0,1.1,0.5,14.1,23.3,2.9,0.9,3.8,0.11900000000000001,2.6,-1.4,1.2,1.2
21029,2011,Reggie Jackson,PG,21,OKC,45,0,11.1,1.1,3.5,0.321,0.3,1.4,0.21,0.8,2.2,0.392,0.36200000000000004,0.6,0.6,0.862,0.3,0.9,1.2,1.6,0.6,0.0,0.8,0.7,3.1,501,9.2,0.408,0.39,0.182,3.4,8.3,6.0,21.2,2.6,0.1,17.3,18.7,-0.4,0.5,0.1,0.011000000000000001,-2.6,-1.3,-3.9,-0.2
21030,2011,Stephen Jackson,SF,33,TOT,47,14,25.8,3.4,9.0,0.374,1.0,3.6,0.28800000000000003,2.3,5.4,0.431,0.43200000000000005,2.0,2.4,0.825,0.5,3.0,3.5,2.5,1.1,0.3,2.2,2.1,9.8,1212,10.7,0.485,0.4,0.268,2.0,13.1,7.6,14.6,2.3,0.8,17.8,21.3,-0.7,1.3,0.6,0.025,-1.7,0.1,-1.6,0.1
21031,2011,Stephen Jackson,SF,33,MIL,26,13,27.4,3.7,10.5,0.35700000000000004,1.2,4.2,0.278,2.6,6.3,0.409,0.41200000000000003,1.9,2.3,0.833,0.6,2.5,3.2,3.0,1.0,0.2,2.5,2.3,10.5,712,8.9,0.45899999999999996,0.397,0.221,2.4,10.5,6.4,16.6,1.9,0.6,18.1,22.5,-0.8,0.5,-0.3,-0.019,-2.3,-1.1,-3.4,-0.3
21032,2011,Stephen Jackson,SF,33,SAS,21,1,23.8,3.0,7.3,0.405,0.9,3.0,0.306,2.0,4.3,0.473,0.467,2.1,2.6,0.815,0.3,3.6,3.9,2.0,1.3,0.3,1.8,1.8,8.9,500,13.1,0.529,0.405,0.353,1.4,16.9,9.3,11.8,2.9,1.0,17.3,19.5,0.1,0.8,0.9,0.086,-0.8,1.8,0.9,0.4
21033,2011,Damion James,SF,24,NJN,7,7,24.3,1.9,5.0,0.371,0.0,0.1,0.0,1.9,4.9,0.382,0.371,1.1,1.7,0.667,1.0,3.7,4.7,0.4,1.0,1.0,1.7,2.4,4.9,170,6.1,0.42200000000000004,0.028999999999999998,0.34299999999999997,4.6,18.3,11.3,2.8,2.2,3.2,23.0,14.1,-0.3,0.1,-0.2,-0.043,-7.3,1.1,-6.3,-0.2
21034,2011,LeBron James,SF,27,MIA,62,62,37.5,10.0,18.9,0.531,0.9,2.4,0.36200000000000004,9.1,16.5,0.556,0.5539999999999999,6.2,8.1,0.7709999999999999,1.5,6.4,7.9,6.2,1.9,0.8,3.4,1.5,27.1,2326,30.7,0.605,0.127,0.429,5.0,19.7,12.6,33.6,2.6,1.7,13.3,32.0,10.0,4.5,14.5,0.298,8.3,2.7,11.0,7.6
21035,2011,Mike James,PG,36,CHI,11,0,10.9,1.8,4.5,0.408,0.5,0.9,0.6,1.3,3.5,0.359,0.469,0.6,0.7,0.875,0.2,0.7,0.9,2.6,0.4,0.2,1.3,1.8,4.8,120,13.7,0.505,0.204,0.163,1.9,7.3,4.6,39.8,1.8,1.2,21.0,25.3,0.1,0.2,0.3,0.111,-0.9,-1.9,-2.9,0.0
21036,2011,Antawn Jamison,PF,35,CLE,65,65,33.1,6.5,16.1,0.40299999999999997,1.4,4.1,0.341,5.1,12.0,0.425,0.447,2.8,4.2,0.6829999999999999,1.9,4.4,6.3,2.0,0.8,0.7,1.4,2.5,17.2,2151,16.1,0.48100000000000004,0.256,0.26,6.3,15.7,10.8,11.9,1.2,1.5,7.2,26.2,2.1,1.0,3.1,0.07,0.7,-1.8,-1.1,0.5
21037,2011,Al Jefferson,C,27,UTA,61,61,34.0,8.5,17.2,0.49200000000000005,0.0,0.1,0.25,8.4,17.1,0.493,0.493,2.2,2.9,0.774,2.2,7.4,9.6,2.2,0.8,1.7,1.0,2.5,19.2,2075,22.8,0.52,0.004,0.16899999999999998,7.3,25.3,16.2,12.1,1.2,3.9,5.2,25.7,4.9,2.5,7.5,0.17300000000000001,1.7,1.3,3.0,2.6
21038,2011,Richard Jefferson,SF,31,TOT,63,44,27.7,3.2,7.7,0.41600000000000004,1.8,4.3,0.42,1.4,3.5,0.41100000000000003,0.532,0.9,1.3,0.6940000000000001,0.4,3.1,3.5,1.4,0.6,0.3,0.8,1.9,9.2,1748,11.1,0.55,0.551,0.174,1.7,12.4,7.2,7.3,1.1,0.8,8.7,15.1,1.9,1.2,3.1,0.085,0.7,-0.6,0.1,0.9
21039,2011,Richard Jefferson,SF,31,SAS,41,41,28.5,3.2,7.8,0.414,2.0,4.6,0.42100000000000004,1.3,3.1,0.40299999999999997,0.539,0.9,1.2,0.7,0.4,3.0,3.5,1.3,0.6,0.3,0.8,2.0,9.2,1168,10.9,0.556,0.596,0.157,1.8,12.0,7.0,6.7,1.1,0.7,8.6,14.6,1.4,1.0,2.4,0.1,1.2,0.0,1.2,0.9
21040,2011,Richard Jefferson,SF,31,GSW,22,3,26.4,3.2,7.7,0.42,1.5,3.6,0.418,1.7,4.1,0.42200000000000004,0.518,1.1,1.6,0.6859999999999999,0.4,3.1,3.5,1.5,0.5,0.3,0.8,1.7,9.0,580,11.6,0.54,0.467,0.207,1.6,13.3,7.4,8.6,1.1,0.9,8.9,16.1,0.6,0.1,0.7,0.055999999999999994,-0.3,-1.7,-2.1,0.0
21041,2011,Jared Jeffries,PF,30,NYK,39,4,18.7,1.5,3.7,0.41,0.1,0.4,0.188,1.4,3.3,0.43799999999999994,0.42,1.3,1.8,0.6809999999999999,1.8,2.1,3.9,0.7,0.7,0.6,0.7,2.3,4.4,729,10.9,0.484,0.111,0.5,10.8,13.3,12.0,5.4,2.0,2.7,14.2,12.6,0.5,1.1,1.7,0.109,-1.9,2.3,0.4,0.4
21042,2011,Charles Jenkins,PG,22,GSW,51,28,17.5,2.5,5.7,0.447,0.1,0.4,0.15,2.5,5.3,0.469,0.452,0.7,0.8,0.872,0.2,1.2,1.3,3.3,0.6,0.1,1.2,1.7,5.8,893,12.4,0.48200000000000004,0.069,0.134,1.0,7.6,4.3,29.9,1.9,0.5,16.3,19.0,0.4,0.1,0.5,0.027999999999999997,-2.5,-3.0,-5.5,-0.8
21043,2011,Brandon Jennings,PG,22,MIL,66,66,35.3,7.1,17.0,0.418,2.0,5.9,0.332,5.2,11.1,0.46399999999999997,0.47600000000000003,2.9,3.6,0.8079999999999999,0.7,2.7,3.4,5.5,1.6,0.3,2.2,1.7,19.1,2331,18.4,0.514,0.34600000000000003,0.213,2.3,8.6,5.3,26.7,2.3,0.7,10.6,25.9,3.8,1.8,5.5,0.114,3.6,-1.3,2.3,2.5
21067,2011,Jonas Jerebko,PF,24,DET,64,13,22.9,3.3,7.1,0.46799999999999997,0.5,1.7,0.302,2.8,5.4,0.519,0.503,1.6,1.9,0.8059999999999999,1.5,3.3,4.8,0.7,0.6,0.3,1.0,2.5,8.7,1468,14.2,0.5479999999999999,0.23399999999999999,0.27399999999999997,7.6,17.8,12.5,5.1,1.5,1.1,11.5,18.1,2.0,1.3,3.3,0.10800000000000001,-0.2,-1.2,-1.4,0.2
21068,2011,Yi Jianlian,PF,24,DAL,30,0,6.8,1.0,2.7,0.37799999999999995,0.1,0.3,0.3,0.9,2.4,0.389,0.396,0.5,0.7,0.667,0.4,1.2,1.6,0.2,0.2,0.3,0.5,0.8,2.6,203,10.4,0.433,0.122,0.256,6.7,20.3,13.6,4.1,1.8,3.1,13.3,24.1,-0.3,0.3,0.0,-0.003,-6.9,-0.4,-7.3,-0.3
21069,2011,Amir Johnson,PF,24,TOR,64,43,24.3,3.1,5.3,0.5760000000000001,0.0,0.1,0.4,3.0,5.2,0.579,0.579,0.9,1.3,0.69,2.3,4.0,6.4,1.2,0.5,1.1,1.5,3.3,7.1,1553,14.4,0.6,0.015,0.247,11.4,19.4,15.4,8.7,1.1,3.6,20.0,14.3,1.9,2.0,4.0,0.122,-0.5,2.7,2.2,1.6
21070,2011,Armon Johnson,PG,22,TOT,9,0,13.8,2.2,4.8,0.465,0.1,0.3,0.33299999999999996,2.1,4.4,0.475,0.47700000000000004,0.7,0.7,1.0,0.1,1.3,1.4,1.2,0.6,0.0,0.7,1.0,5.2,124,12.9,0.515,0.07,0.14,0.9,11.6,6.1,16.1,2.1,0.0,11.6,19.1,0.1,0.0,0.1,0.05,-2.6,-2.4,-5.0,-0.1
21071,2011,Armon Johnson,PG,22,POR,1,0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,5,20.7,1.0,0.0,0.0,0.0,23.8,11.7,0.0,10.5,0.0,50.0,18.3,0.0,0.0,0.0,0.042,-4.8,4.3,-0.5,0.0
21072,2011,Armon Johnson,PG,22,NJN,8,0,14.9,2.4,5.3,0.452,0.1,0.4,0.33299999999999996,2.3,4.9,0.462,0.46399999999999997,0.8,0.8,1.0,0.1,1.4,1.5,1.4,0.5,0.0,0.6,1.1,5.6,119,12.5,0.504,0.071,0.14300000000000002,0.9,11.0,5.9,16.7,1.8,0.0,10.1,19.1,0.1,0.0,0.1,0.051,-2.5,-2.7,-5.2,-0.1
21073,2011,Carldell Johnson,PG,29,NOH,15,0,7.9,0.7,2.3,0.314,0.3,1.0,0.267,0.5,1.3,0.35,0.371,0.1,0.2,0.33299999999999996,0.1,0.5,0.6,1.5,0.5,0.0,0.5,0.7,1.8,119,8.9,0.37200000000000005,0.429,0.086,1.0,7.9,4.5,29.4,3.7,0.0,16.2,17.2,-0.1,0.1,0.0,-0.003,-3.2,-1.3,-4.5,-0.1
21074,2011,Chris Johnson,C,26,TOT,27,0,6.5,0.7,1.5,0.488,0.0,0.0,0.0,0.7,1.5,0.488,0.488,0.6,0.7,0.789,0.6,0.9,1.5,0.1,0.2,0.3,0.6,1.2,2.0,175,10.8,0.557,0.0,0.46299999999999997,10.1,16.8,13.5,1.8,1.9,4.0,23.3,17.1,0.0,0.2,0.2,0.059000000000000004,-4.8,0.2,-4.7,-0.1
21075,2011,Chris Johnson,C,26,POR,20,0,4.7,0.6,1.2,0.478,0.0,0.0,0.0,0.6,1.2,0.478,0.478,0.5,0.6,0.833,0.4,0.5,0.9,0.1,0.1,0.4,0.4,1.0,1.6,93,11.4,0.5660000000000001,0.0,0.522,9.8,12.8,11.3,1.7,0.6,6.6,19.8,17.4,0.1,0.1,0.1,0.077,-4.4,0.1,-4.4,-0.1
21076,2011,Chris Johnson,C,26,NOH,7,0,11.7,1.3,2.6,0.5,0.0,0.0,0.0,1.3,2.6,0.5,0.5,0.7,1.0,0.7140000000000001,1.0,2.1,3.1,0.1,0.7,0.1,1.1,1.9,3.3,82,10.1,0.546,0.0,0.389,10.3,21.4,16.0,2.0,3.3,1.0,27.5,16.8,-0.1,0.1,0.1,0.038,-5.3,0.3,-5.0,-0.1
21077,2011,Ivan Johnson,PF,27,ATL,56,0,16.7,2.5,4.9,0.513,0.0,0.1,0.33299999999999996,2.5,4.8,0.517,0.516,1.3,1.8,0.72,1.2,2.9,4.0,0.6,0.8,0.3,1.2,2.1,6.4,934,14.3,0.5579999999999999,0.022000000000000002,0.364,8.2,20.1,14.2,5.7,2.4,1.5,17.8,19.5,0.5,1.7,2.2,0.113,-2.9,1.0,-1.9,0.0
21078,2011,JaJuan Johnson,PF,22,BOS,36,0,8.3,1.5,3.4,0.446,0.0,0.0,0.0,1.5,3.4,0.446,0.446,0.2,0.3,0.667,0.6,1.1,1.6,0.2,0.1,0.4,0.4,0.7,3.2,298,11.4,0.456,0.0,0.07400000000000001,8.3,14.4,11.5,3.6,0.9,3.6,10.1,22.4,-0.3,0.5,0.2,0.032,-5.9,-0.4,-6.3,-0.3
21079,2011,James Johnson,SF,24,TOR,62,40,25.2,3.8,8.4,0.45,0.3,1.0,0.317,3.5,7.4,0.467,0.46799999999999997,1.3,1.9,0.7040000000000001,1.2,3.5,4.7,2.0,1.1,1.4,1.6,2.9,9.1,1561,14.5,0.498,0.11599999999999999,0.222,5.6,16.2,11.0,13.9,2.4,4.4,15.1,20.2,0.1,2.5,2.6,0.079,-1.6,3.4,1.9,1.5
21080,2011,Joe Johnson,SG,30,ATL,60,60,35.5,7.1,15.5,0.45399999999999996,2.1,5.4,0.38799999999999996,5.0,10.2,0.489,0.521,2.6,3.1,0.8490000000000001,0.9,2.8,3.7,3.9,0.8,0.2,1.9,1.3,18.8,2127,18.4,0.557,0.34600000000000003,0.2,2.9,9.2,6.1,19.7,1.2,0.5,10.3,24.9,4.4,2.1,6.4,0.145,3.4,-1.4,2.1,2.2
21081,2011,Trey Johnson,SG,27,NOH,11,0,5.5,0.7,1.3,0.5710000000000001,0.0,0.0,0.0,0.7,1.3,0.5710000000000001,0.5710000000000001,0.5,0.5,1.0,0.3,0.8,1.1,0.4,0.1,0.0,0.5,0.9,1.9,61,11.8,0.648,0.0,0.35700000000000004,6.0,17.3,11.7,11.1,0.9,0.0,23.6,16.4,0.1,0.0,0.1,0.096,-2.4,-1.3,-3.6,0.0
21082,2011,Wesley Johnson,SF,24,MIN,65,64,22.6,2.4,6.1,0.39799999999999996,0.8,2.6,0.314,1.6,3.5,0.461,0.465,0.4,0.5,0.706,0.4,2.4,2.7,0.9,0.5,0.7,0.9,1.8,6.0,1469,8.0,0.47700000000000004,0.426,0.086,1.8,11.6,6.7,6.4,1.2,2.3,12.7,14.3,-0.4,1.0,0.6,0.021,-2.6,1.0,-1.6,0.1
21083,2011,Dahntay Jones,SF,31,IND,65,3,16.2,1.8,4.3,0.409,0.5,1.2,0.429,1.3,3.1,0.402,0.46799999999999997,1.3,1.5,0.838,0.4,1.4,1.8,1.0,0.4,0.2,0.7,1.8,5.3,1052,10.3,0.5329999999999999,0.27399999999999997,0.35200000000000004,2.5,10.0,6.3,9.6,1.2,0.8,12.4,16.0,1.1,0.8,2.0,0.09,-0.9,-1.1,-2.0,0.0
21084,2011,Dominique Jones,SG,23,DAL,33,1,8.1,0.9,2.2,0.397,0.0,0.2,0.125,0.8,2.0,0.431,0.40399999999999997,0.9,1.1,0.784,0.3,1.1,1.3,1.3,0.3,0.2,0.8,0.8,2.7,268,11.8,0.493,0.11,0.507,3.8,14.6,9.2,24.6,2.0,1.5,23.9,20.3,-0.1,0.4,0.2,0.044000000000000004,-3.9,1.0,-2.9,-0.1
21085,2011,James Jones,SG,31,MIA,51,10,13.1,1.1,2.9,0.38,0.9,2.2,0.40399999999999997,0.2,0.7,0.306,0.5329999999999999,0.5,0.6,0.833,0.1,0.8,1.0,0.4,0.3,0.2,0.2,0.9,3.6,666,9.7,0.5670000000000001,0.76,0.2,1.1,7.4,4.4,4.2,1.3,1.1,5.8,12.1,0.9,0.7,1.7,0.12,0.3,-1.2,-1.0,0.2
21086,2011,Solomon Jones,C-PF,27,TOT,21,1,13.9,1.1,2.9,0.39299999999999996,0.0,0.0,0.0,1.1,2.9,0.39299999999999996,0.39299999999999996,0.9,1.1,0.826,1.5,1.2,2.8,0.4,0.4,0.5,0.9,2.0,3.2,292,9.1,0.47100000000000003,0.0,0.377,13.1,10.5,11.8,4.9,1.7,3.1,20.2,14.4,0.0,0.3,0.3,0.042,-3.2,1.2,-2.0,0.0
21087,2011,Solomon Jones,PF,27,LAC,10,0,9.6,0.1,0.8,0.125,0.0,0.0,0.0,0.1,0.8,0.125,0.125,0.4,0.5,0.8,1.1,0.6,1.7,0.2,0.4,0.5,0.5,1.2,0.6,96,5.3,0.294,0.0,0.625,13.5,7.5,10.5,2.8,2.2,4.3,32.9,7.3,-0.1,0.1,0.0,0.008,-4.5,3.4,-1.1,0.0
21088,2011,Solomon Jones,C,27,NOH,11,1,17.8,2.1,4.8,0.434,0.0,0.0,0.0,2.1,4.8,0.434,0.434,1.4,1.6,0.833,1.9,1.8,3.7,0.6,0.5,0.5,1.2,2.8,5.5,196,11.0,0.501,0.0,0.34,13.0,12.0,12.5,5.9,1.4,2.5,17.6,17.8,0.1,0.2,0.2,0.059000000000000004,-2.5,0.1,-2.4,0.0
